t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1788415885777,0.0002,0.0000,0.0000,0.0217,0.9753,default
1788415885819,0.4577,0.9519,0.4356,0.0217,0.9753,default
1788415885861,0.3934,0.9608,0.3780,0.0217,0.9753,sideEyeCat
1788415885903,0.0001,0.0000,0.0000,0.0217,0.9753,sideEyeCat
1788415885943,0.4016,0.9156,0.3677,0.0213,0.9753,sideEyeCat
1788415885977,0.0002,0.0000,0.0000,0.0213,0.9753,sideEyeCat
1788415886020,0.3931,1.0000,0.3931,0.0213,0.9753,sideEyeCat
1788415886062,0.3584,1.0000,0.3584,0.0213,0.9753,sideEyeCat
1788415886114,0.2741,1.0000,0.2741,0.0213,0.9753,sideEyeCat
1788415886155,0.0002,0.0000,0.0000,0.0213,0.9753,sideEyeCat
1788415886197,0.4018,1.0000,0.4018,0.0208,0.9753,sideEyeCat
1788415886241,0.5893,0.9998,0.5892,0.0208,0.9753,sideEyeCat
1788415886281,0.0003,0.0000,0.0000,0.0208,0.9753,sideEyeCat
1788415886321,0.5967,1.0000,0.5967,0.0208,0.9753,sideEyeCat
1788415886364,0.0002,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886406,0.4493,0.9964,0.4477,0.0204,0.9753,sideEyeCat
1788415886448,0.0001,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886491,0.3092,1.0000,0.3092,0.0204,0.9753,sideEyeCat
1788415886532,0.2091,0.9846,0.2059,0.0204,0.9753,sideEyeCat
1788415886578,0.1198,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886641,0.0675,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886700,0.0003,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886743,0.0459,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886784,0.0004,0.0000,0.0000,0.0204,0.9753,sideEyeCat
1788415886829,0.0654,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415886869,0.0002,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415886912,0.1169,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415886961,0.0935,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887002,0.0003,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887044,0.1179,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887085,0.0001,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887127,0.1486,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887169,0.0002,0.0000,0.0000,0.0200,0.9753,sideEyeCat
1788415887210,0.2022,0.9630,0.1947,0.0196,0.9753,sideEyeCat
1788415887253,0.0004,0.0000,0.0000,0.0196,0.9753,sideEyeCat
1788415887297,0.2273,0.9949,0.2261,0.0196,0.9753,sideEyeCat
1788415887339,0.0002,0.0000,0.0000,0.0196,0.9753,sideEyeCat
1788415887381,0.5337,0.9994,0.5334,0.0196,0.9753,sideEyeCat
1788415887440,0.2738,0.9809,0.2685,0.0196,0.9753,sideEyeCat
1788415887481,0.0002,0.0000,0.0000,0.0196,0.9753,sideEyeCat
1788415887521,0.2545,1.0000,0.2545,0.0196,0.9753,sideEyeCat
1788415887559,0.0003,0.0000,0.0000,0.0196,0.9753,sideEyeCat
1788415887600,0.1967,1.0000,0.1967,0.0196,0.9753,sideEyeCat
1788415887640,0.0004,0.0000,0.0000,0.0196,0.9753,sideEyeCat
1788415887681,0.1718,0.9908,0.1702,0.0192,0.5967,sideEyeCat
1788415887723,0.0002,0.0000,0.0000,0.0192,0.5967,sideEyeCat
1788415887766,0.1937,0.9561,0.1852,0.0192,0.5967,sideEyeCat
1788415887826,0.0753,0.0000,0.0000,0.0196,0.5967,sideEyeCat
1788415887868,0.0002,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415887910,0.0856,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415887950,0.0008,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415887991,0.0953,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888036,0.0006,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888078,0.0876,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888119,0.0004,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888160,0.0654,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888202,0.0002,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888244,0.0654,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888290,0.1041,0.0000,0.0000,0.0000,0.5967,sideEyeCat
1788415888332,0.0003,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888374,0.1230,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888417,0.0003,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888457,0.1104,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888498,0.0001,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888541,0.0697,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888584,0.0003,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888624,0.0507,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888666,0.0003,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888708,0.0532,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888755,0.0484,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888795,0.0002,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888837,0.0465,0.0000,0.0000,0.0000,0.5334,sideEyeCat
1788415888878,0.0003,0.0000,0.0000,0.0000,0.5334,default
1788415888921,0.0451,0.0000,0.0000,0.0000,0.5334,default
1788415888960,0.0002,0.0000,0.0000,0.0000,0.5334,default
1788415889003,0.0452,0.0000,0.0000,0.0000,0.5334,default
1788415889038,0.0002,0.0000,0.0000,0.0000,0.5334,default
1788415889074,0.0522,0.0000,0.0000,0.0000,0.5334,default
1788415889116,0.0005,0.0000,0.0000,0.0000,0.5334,default
1788415889151,0.0408,0.0000,0.0000,0.0000,0.5334,default
1788415889184,0.0003,0.0000,0.0000,0.0000,0.5334,default
1788415889221,0.0502,0.0000,0.0000,0.0000,0.5334,default
1788415889297,0.0480,0.0000,0.0000,0.0000,0.5334,default
1788415889338,0.0004,0.0000,0.0000,0.0000,0.5334,default
1788415889379,0.0400,0.0000,0.0000,0.0000,0.5334,default
1788415889423,0.0002,0.0000,0.0000,0.0000,0.2685,default
1788415889466,0.0413,0.0000,0.0000,0.0000,0.2545,default
1788415889508,0.0002,0.0000,0.0000,0.0000,0.2545,default
1788415889553,0.0558,0.0000,0.0000,0.0000,0.1967,default
1788415889593,0.0003,0.0000,0.0000,0.0000,0.1967,default
1788415889633,0.0825,0.0000,0.0000,0.0000,0.1852,default
1788415889681,0.0715,0.0000,0.0000,0.0000,0.1852,default
1788415889723,0.0005,0.0000,0.0000,0.0000,0.1852,default
1788415889765,0.0638,0.0000,0.0000,0.0000,0.1852,default
1788415889806,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415889848,0.0479,0.0000,0.0000,0.0000,0.0000,default
1788415889890,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415889932,0.0579,0.0000,0.0000,0.0000,0.0000,default
1788415889968,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415890002,0.0719,0.0000,0.0000,0.0000,0.0000,default
1788415890038,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415890075,0.0514,0.0000,0.0000,0.0000,0.0000,default
1788415890117,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415890152,0.0590,0.0000,0.0000,0.0000,0.0000,default
1788415890225,0.0448,0.0000,0.0000,0.0000,0.0000,default
1788415890264,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415890304,0.0584,0.0000,0.0000,0.0000,0.0000,default
1788415890346,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415890386,0.0648,0.0000,0.0000,0.0000,0.0000,default
1788415890424,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415890464,0.0690,0.0000,0.0000,0.0000,0.0000,default
1788415890504,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415890546,0.0752,0.0000,0.0000,0.0000,0.0000,default
1788415890625,0.0464,0.0000,0.0000,0.0000,0.0000,default
1788415890661,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415890701,0.0555,0.0000,0.0000,0.0000,0.0000,default
1788415890734,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415890776,0.0627,0.0000,0.0000,0.0000,0.0000,default
1788415890819,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415890860,0.0705,0.0000,0.0000,0.0000,0.0000,default
1788415890903,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415890943,0.0460,0.0000,0.0000,0.0000,0.0000,default
